Feature,Importance,AbsImportance
Game5_LifeSum_Score,0.36394619407885975,0.36394619407885975
avg_pupil_R_Eye,0.30332709482260234,0.30332709482260234
sampling_rate_est_Eye,0.2884819928591838,0.2884819928591838
fixation_count_Eye,0.2848106316508639,0.2848106316508639
saccade_count_Eye,0.2848106316508639,0.2848106316508639
主动_Psy,0.2682839519376223,0.2682839519376223
Neck_iEMG_EMG,0.25002670046973713,0.25002670046973713
fixation_freq_Eye,0.1571445266048788,0.1571445266048788
Pre_DBP_BPHR,0.11058097187187071,0.11058097187187071
神经质_Psy,0.07936907055456119,0.07936907055456119
